,song_id,lyrics,text
368,445,"DecodingResult(audio_features=tensor([[-0.6588, -0.0645,  0.3556,  ..., -0.3937,  0.8770,  0.6766],
        [-0.2360,  0.2867,  1.0633,  ...,  0.1613,  0.4585,  0.5473],
        [ 0.0352,  1.0973,  0.1264,  ..., -0.2765, -0.0243,  0.4070],
        ...,
        [-0.1130,  0.5214, -0.1870,  ...,  0.5297,  0.2507,  0.1402],
        [-0.0741,  0.3477, -0.5955,  ...,  0.7277,  0.8889,  0.6056],
        [-1.0913,  0.8170, -0.2563,  ...,  0.1294, -0.2750,  0.2075]]), language='si', language_probs=None, tokens=[50364, 502, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338, 220, 3338], text='1 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個', avg_logprob=-0.09593148973253038, no_speech_prob=0.2909020483493805, temperature=0.0, compression_ratio=26.176470588235293)",1 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個 個
369,448,"DecodingResult(audio_features=tensor([[-0.7753,  0.0891,  0.2282,  ...,  0.1296,  0.7574,  0.7232],
        [-0.3490,  0.7075,  1.0905,  ...,  0.6012,  0.2756,  0.3929],
        [-0.0370,  1.1728,  1.0487,  ..., -0.4183,  0.0548,  0.7341],
        ...,
        [-0.2968,  0.4720, -1.1513,  ...,  0.9476,  0.4165,  0.6674],
        [-0.1717,  0.1082, -1.0184,  ..., -0.0419,  0.5103,  0.0028],
        [-0.9663,  0.4293,  0.0509,  ...,  0.1933, -0.1919,  0.1694]]), language='en', language_probs=None, tokens=[50364, 7609, 50864, 50864], text='Music', avg_logprob=-1.5899318695068358, no_speech_prob=0.5155428051948547, temperature=0.0, compression_ratio=0.38461538461538464)",Music
370,449,"DecodingResult(audio_features=tensor([[-0.6831,  0.2476,  0.4146,  ...,  0.0199,  1.0748,  0.3291],
        [-0.4453,  0.5003,  1.2157,  ...,  0.1823,  0.7889,  0.2411],
        [-0.1045,  1.0473,  0.4431,  ..., -0.4058,  0.3029,  0.6527],
        ...,
        [ 0.0754,  0.3908, -0.2448,  ...,  0.1567,  0.8170,  0.0424],
        [-0.1516,  0.4214, -0.5104,  ..., -0.2129,  0.6777,  0.1333],
        [-0.9451,  0.8090, -0.0370,  ..., -0.0175, -0.1068, -0.0297]]), language='en', language_probs=None, tokens=[50364, 7609, 50664], text='Music', avg_logprob=-1.8799036741256714, no_speech_prob=0.4372870922088623, temperature=0.0, compression_ratio=0.38461538461538464)",Music
371,450,"DecodingResult(audio_features=tensor([[-0.5597, -0.1879,  0.2997,  ..., -0.2078,  1.0610,  0.2551],
        [-0.0745,  0.6332,  0.8744,  ...,  0.2837,  0.4725,  0.4716],
        [ 0.5024,  1.4431,  0.3152,  ..., -0.0138,  0.0695,  0.6056],
        ...,
        [ 0.2357,  0.2085, -0.5537,  ...,  0.7319,  0.3325,  1.0699],
        [-0.2895,  0.1536, -0.5121,  ...,  0.2215,  0.5618,  0.9857],
        [-0.8226,  0.8079, -0.0539,  ...,  0.1512,  0.1271,  0.3097]]), language='en', language_probs=None, tokens=[50364, 7609, 51364, 51364], text='Music', avg_logprob=-1.4316699028015136, no_speech_prob=0.5154393911361694, temperature=0.0, compression_ratio=0.38461538461538464)",Music
372,451,"DecodingResult(audio_features=tensor([[-0.7776,  0.1571, -0.0588,  ..., -0.5134,  0.9720,  0.5159],
        [-0.4497,  0.7506,  0.7533,  ...,  0.1081,  0.4056,  0.6285],
        [-0.3801,  1.3232,  0.7506,  ..., -0.9605, -0.1996,  0.3964],
        ...,
        [ 0.4480, -0.3242,  0.0484,  ...,  0.9019,  0.4556,  1.3339],
        [ 0.0395, -0.0389,  0.0556,  ...,  0.4194,  0.4093,  0.7397],
        [-0.7867,  0.5649,  0.1009,  ...,  0.0221,  0.0881,  0.1015]]), language='en', language_probs=None, tokens=[50364, 286, 478, 3806, 337, 291, 281, 808, 50664], text=""I'm waiting for you to come"", avg_logprob=-1.6286643981933593, no_speech_prob=0.30911684036254883, temperature=0.0, compression_ratio=0.7714285714285715)",I'm waiting for you to come
373,452,"DecodingResult(audio_features=tensor([[-0.4582, -0.4074,  0.1720,  ..., -0.2755,  0.9325,  0.4948],
        [-0.3029,  0.3657,  0.4794,  ...,  0.2341,  0.7172,  0.4090],
        [ 0.7339,  1.1741, -0.2980,  ..., -0.2489,  0.3847,  0.5816],
        ...,
        [ 0.0298,  0.0091, -0.0129,  ...,  0.0352, -0.0127,  0.0472],
        [-0.2418, -0.0793, -0.4301,  ...,  0.3755,  0.5629,  0.6385],
        [-0.9459,  0.7894, -0.0331,  ...,  0.1936, -0.2138,  0.2241]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6146786212921143, no_speech_prob=0.4648340940475464, temperature=0.0, compression_ratio=0.38461538461538464)",Music
374,453,"DecodingResult(audio_features=tensor([[-0.6234, -0.1355,  0.0665,  ..., -0.3988,  1.1412,  0.4075],
        [-0.2164,  0.7619,  0.4970,  ...,  0.4075,  0.6782,  0.6008],
        [ 0.9286,  1.6748,  0.7496,  ...,  0.3697,  0.1324,  0.4194],
        ...,
        [-0.2029,  0.2603,  0.4229,  ...,  0.0690, -0.2285, -0.0270],
        [-0.3409,  0.2690, -0.1332,  ..., -0.0808,  0.8579,  0.6674],
        [-0.9030,  0.7925,  0.1146,  ...,  0.1009, -0.1815,  0.2743]]), language='en', language_probs=None, tokens=[50364, 7609, 50864], text='Music', avg_logprob=-1.8088669776916504, no_speech_prob=0.495130330324173, temperature=0.0, compression_ratio=0.38461538461538464)",Music
375,454,"DecodingResult(audio_features=tensor([[-0.6390, -0.3708, -0.0686,  ..., -0.3775,  0.8890,  0.6559],
        [ 0.5571,  0.1204,  0.3838,  ..., -0.0947,  0.1530, -0.4541],
        [ 1.5802,  0.4454, -0.4341,  ..., -0.1524,  0.2213,  0.5130],
        ...,
        [ 0.0813, -0.0554, -0.3845,  ...,  0.2053,  0.4881,  0.6575],
        [-0.2296, -0.4177, -0.2351,  ...,  0.1038,  0.4742,  0.5560],
        [-0.8573,  0.7923, -0.0970,  ...,  0.0659, -0.1397,  0.2102]]), language='en', language_probs=None, tokens=[50364, 286, 478, 516, 281, 360, 257, 707, 857, 295, 264, 912, 551, 13, 50714], text=""I'm going to do a little bit of the same thing."", avg_logprob=-1.8597172498703003, no_speech_prob=0.6148881316184998, temperature=0.0, compression_ratio=0.9038461538461539)",I'm going to do a little bit of the same thing.
376,455,"DecodingResult(audio_features=tensor([[-0.3989,  0.0149,  0.7827,  ..., -0.0189,  0.7420,  0.7257],
        [-0.1046,  0.5007,  1.0287,  ...,  0.3606,  0.4723,  0.4349],
        [ 0.3557,  1.1200,  1.0392,  ...,  0.3564,  0.1245,  0.3290],
        ...,
        [ 0.4699, -0.3953,  0.2640,  ...,  0.0100,  0.2649,  0.4547],
        [-0.3848, -0.4534, -0.3260,  ..., -0.0844,  0.1118,  0.4711],
        [-1.0235,  0.6968, -0.1641,  ...,  0.1301, -0.3863,  0.2564]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6673295497894287, no_speech_prob=0.49700385332107544, temperature=0.0, compression_ratio=0.38461538461538464)",Music
377,456,"DecodingResult(audio_features=tensor([[-0.7156,  0.3928,  0.2375,  ..., -0.2952,  0.7825,  0.6542],
        [-0.1864,  0.7510,  1.3077,  ...,  0.1424,  0.6575,  0.2930],
        [ 0.0531,  0.7009,  1.5066,  ..., -0.5238,  0.2573,  0.4648],
        ...,
        [ 0.0520,  0.0716, -0.3868,  ...,  0.0845,  0.9631,  0.5371],
        [-0.5124,  0.1379, -0.5813,  ...,  0.1744,  0.7741,  0.7236],
        [-0.9307,  0.7753, -0.1337,  ...,  0.3797, -0.0929,  0.2228]]), language='en', language_probs=None, tokens=[50364, 1033, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699, 11, 1699], text='Okay, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait', avg_logprob=-0.08790257771809896, no_speech_prob=0.577989399433136, temperature=0.0, compression_ratio=27.916666666666668)","Okay, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait"
378,458,"DecodingResult(audio_features=tensor([[-0.6590, -0.0369,  0.4368,  ..., -0.4301,  0.9722,  0.3440],
        [-0.2638,  0.4367,  0.7004,  ...,  0.2785,  0.7353,  0.1479],
        [ 0.6049,  1.3979,  0.8429,  ..., -0.0634,  0.3192,  0.2986],
        ...,
        [-0.0038,  0.0257, -0.2051,  ..., -0.4386,  0.4507,  0.8092],
        [-0.0016,  0.1055,  0.0753,  ...,  0.0227, -0.0282, -0.0657],
        [-0.8642,  1.0066,  0.0762,  ...,  0.0591, -0.1511,  0.2010]]), language='en', language_probs=None, tokens=[50364, 7609, 50664], text='Music', avg_logprob=-1.6753413677215576, no_speech_prob=0.43781617283821106, temperature=0.0, compression_ratio=0.38461538461538464)",Music
379,459,"DecodingResult(audio_features=tensor([[-0.7067,  0.0180,  0.3948,  ..., -0.3657,  1.0416,  0.4026],
        [-0.4269,  0.5697,  1.0570,  ...,  0.1768,  0.5221,  0.3124],
        [-0.0405,  1.3314,  1.2306,  ..., -0.5025,  0.3997,  0.6967],
        ...,
        [ 0.2423, -0.4310, -0.6313,  ..., -0.0081,  0.7491,  1.2647],
        [-0.0460, -0.4180,  0.0299,  ...,  0.2529,  0.1478,  1.1490],
        [-1.0059,  0.6806, -0.1361,  ...,  0.0858,  0.0865,  0.1492]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.6209290027618408, no_speech_prob=0.34757721424102783, temperature=0.0, compression_ratio=0.38461538461538464)",Music
380,460,"DecodingResult(audio_features=tensor([[-0.4529,  0.2184,  0.5591,  ..., -0.2893,  0.9497,  0.4780],
        [-0.0936,  0.5271,  0.9383,  ...,  0.0816,  0.8827,  0.1775],
        [-0.0210,  1.0466,  1.0999,  ..., -0.0273,  0.4964,  0.2887],
        ...,
        [ 0.4274,  0.1511, -0.1044,  ..., -0.1681,  0.7527, -0.2054],
        [-0.7170, -0.3561, -0.5254,  ..., -0.1694,  0.6189,  0.4195],
        [-1.0055,  0.6598, -0.1720,  ...,  0.0748, -0.1329,  0.1138]]), language='en', language_probs=None, tokens=[50364, 7609, 50464], text='Music', avg_logprob=-1.494214653968811, no_speech_prob=0.35810375213623047, temperature=0.0, compression_ratio=0.38461538461538464)",Music
381,461,"DecodingResult(audio_features=tensor([[-0.5621,  0.1791,  0.6265,  ..., -0.0987,  0.8538,  0.2710],
        [-0.1679,  0.5749,  0.8928,  ...,  0.4977,  0.6175,  0.1462],
        [-0.1407,  1.1425,  1.0120,  ...,  0.1367,  0.2380,  0.2421],
        ...,
        [ 0.0370,  0.1389,  0.1721,  ...,  0.2902,  0.7689,  0.9003],
        [-0.2617, -0.2593, -0.0610,  ..., -0.0400,  0.8656,  0.6496],
        [-0.8730,  0.6633, -0.1306,  ...,  0.0137,  0.0624,  0.2786]]), language='en', language_probs=None, tokens=[50364, 44529, 22451, 7142, 16924, 9871, 44529, 51720, 51720], text='[♪ OUTRO MUSIC PLAYING [♪', avg_logprob=-1.3624842643737793, no_speech_prob=0.3357292115688324, temperature=0.0, compression_ratio=0.8055555555555556)",[♪ OUTRO MUSIC PLAYING [♪
382,462,"DecodingResult(audio_features=tensor([[-1.1176, -0.1835,  0.4630,  ..., -0.2861,  1.1011,  0.4994],
        [-0.5528,  0.4510,  1.1286,  ...,  0.2004,  1.1035,  0.2531],
        [-0.2812,  0.9744,  0.9303,  ..., -0.2531,  0.7235,  0.6850],
        ...,
        [-0.0888,  0.1375, -0.1145,  ...,  1.1124,  1.4834,  0.8975],
        [-0.6946,  0.3234, -0.1268,  ...,  0.9132,  0.4078,  0.9406],
        [-0.7239,  0.5949,  0.1053,  ...,  0.2268, -0.0260,  0.1209]]), language='en', language_probs=None, tokens=[50364, 467, 311, 565, 0, 50714], text=""It's time!"", avg_logprob=-1.2130069732666016, no_speech_prob=0.48175814747810364, temperature=0.0, compression_ratio=0.5555555555555556)",It's time!
383,463,"DecodingResult(audio_features=tensor([[-0.7839, -0.2702,  0.1681,  ...,  0.1574,  0.4575,  0.5743],
        [ 0.7124,  0.8228,  0.7199,  ...,  0.3372, -0.0305, -0.1574],
        [ 1.1830, -0.8280,  1.0899,  ...,  0.0626, -0.6156,  0.2558],
        ...,
        [ 0.6020,  0.3250,  0.4561,  ...,  1.0742,  0.5550,  0.6777],
        [ 0.2523,  0.0961, -0.3259,  ...,  0.4467,  0.8336,  0.4671],
        [-0.8583,  1.0372,  0.0293,  ...,  0.1486, -0.2019,  0.0737]]), language='en', language_probs=None, tokens=[50364, 286, 50464], text='I', avg_logprob=-0.9865124225616455, no_speech_prob=0.7022055387496948, temperature=0.0, compression_ratio=0.1111111111111111)",I
384,464,"DecodingResult(audio_features=tensor([[-0.4840, -0.0280,  0.4030,  ..., -0.3182,  1.0555,  0.2477],
        [-0.0602,  0.5399,  1.1434,  ...,  0.3534,  0.7020, -0.1302],
        [ 0.1415,  0.8126,  1.3834,  ...,  0.1932, -0.0264,  0.1541],
        ...,
        [ 0.7113, -1.3186, -0.8922,  ..., -0.1657,  0.7927,  1.3747],
        [-0.3912, -0.3955, -0.2357,  ...,  0.2050,  0.4632,  0.6000],
        [-0.7653,  0.7279, -0.0370,  ...,  0.1719, -0.3207,  0.2937]]), language='sn', language_probs=None, tokens=[50364, 502, 13, 15, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20, 12, 16, 13, 20], text='1.0-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5', avg_logprob=-0.15056564331054687, no_speech_prob=0.21037060022354126, temperature=0.0, compression_ratio=13.117647058823529)",1.0-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5-1.5
385,466,"DecodingResult(audio_features=tensor([[-0.2807,  0.1962, -0.5686,  ..., -0.1624, -0.1466, -0.1204],
        [ 1.6836,  0.0061, -0.1473,  ..., -0.0810, -0.1136,  0.1346],
        [ 1.9180, -0.1300, -0.0951,  ...,  0.0655, -0.0107,  0.0353],
        ...,
        [ 0.4039, -0.9633, -0.0444,  ...,  0.1368, -0.0233,  0.9322],
        [ 0.1550, -0.4815, -0.1565,  ..., -0.0382,  0.6670,  0.8499],
        [-0.7952,  0.7050, -0.2465,  ...,  0.3493, -0.1583,  0.5148]]), language='nn', language_probs=None, tokens=[50364, 502, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15, 12, 17, 13, 15], text='1.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0', avg_logprob=-0.12518697950575086, no_speech_prob=0.8526396155357361, temperature=0.0, compression_ratio=14.866666666666667)",1.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0-2.0
386,467,"DecodingResult(audio_features=tensor([[-1.0737, -0.0648, -0.0893,  ..., -0.5125,  0.9554,  0.0810],
        [-0.1772,  0.6169,  0.6773,  ...,  0.1863,  0.3457,  0.4731],
        [ 0.6863,  1.3383,  0.8188,  ...,  0.0978,  0.4615,  0.4724],
        ...,
        [ 1.4552,  0.4960, -0.4472,  ...,  0.9369,  0.5237,  0.1808],
        [-0.3345,  0.1512, -0.5357,  ...,  0.1685,  0.6379,  1.2644],
        [-0.7019,  0.7572, -0.1882,  ...,  0.0567, -0.0697,  0.4856]]), language='en', language_probs=None, tokens=[50364, 7609, 50664], text='Music', avg_logprob=-1.8553681373596191, no_speech_prob=0.5222623944282532, temperature=0.0, compression_ratio=0.38461538461538464)",Music
387,468,"DecodingResult(audio_features=tensor([[-0.8174,  0.2038,  0.3697,  ..., -0.2992,  1.1954,  0.6144],
        [-0.0448,  0.7822,  0.9378,  ...,  0.2179,  0.9260,  0.4195],
        [ 0.1189,  1.6397,  0.2991,  ..., -0.7000,  0.2580,  0.4688],
        ...,
        [-0.0240,  0.2808, -0.2685,  ...,  0.2564,  0.7195,  0.4094],
        [ 0.0025,  0.2644, -0.2637,  ...,  0.0834,  0.7892,  0.7736],
        [-0.5278,  0.7818,  0.1852,  ...,  0.0085,  0.1590,  0.4727]]), language='en', language_probs=None, tokens=[50364, 7609, 51814], text='Music', avg_logprob=-1.7593581676483154, no_speech_prob=0.45321038365364075, temperature=0.0, compression_ratio=0.38461538461538464)",Music
388,469,"DecodingResult(audio_features=tensor([[-0.5419, -0.2113, -0.0864,  ..., -0.3660,  0.4844,  0.4655],
        [ 0.7146,  0.8013,  0.1745,  ..., -0.0199,  0.6093, -0.0493],
        [ 1.3437,  0.6417, -1.2319,  ..., -0.1125, -0.2044,  0.4905],
        ...,
        [ 0.8481,  0.5179, -1.0200,  ...,  1.0103,  0.4879, -0.0787],
        [ 0.2632,  0.4581, -0.7355,  ...,  0.3873,  0.1526,  0.6080],
        [-0.7920,  1.0610, -0.0786,  ...,  0.2141, -0.3537,  0.5119]]), language='en', language_probs=None, tokens=[50364, 286, 478, 799, 352, 281, 264, 958, 472, 13, 50464], text=""I'm gonna go to the next one."", avg_logprob=-1.859382152557373, no_speech_prob=0.7656770348548889, temperature=0.0, compression_ratio=0.8529411764705882)",I'm gonna go to the next one.
389,472,"DecodingResult(audio_features=tensor([[-0.7898,  0.0209,  0.7078,  ..., -0.0365,  0.8590,  0.1983],
        [-0.4819,  0.5136,  1.1003,  ...,  0.6241,  0.5394,  0.0375],
        [-0.0042,  1.1083,  1.3977,  ..., -0.1603,  0.1662,  0.1402],
        ...,
        [ 0.2810, -0.6671, -0.6736,  ..., -0.8521,  0.6403,  0.5858],
        [-0.5810, -0.1093, -0.2056,  ...,  0.1519,  0.5281,  0.6956],
        [-0.9151,  0.4002,  0.1083,  ...,  0.0990,  0.0705,  0.4042]]), language='en', language_probs=None, tokens=[50364, 1318, 51364, 51364], text='music', avg_logprob=-1.5298564910888672, no_speech_prob=0.48287174105644226, temperature=0.0, compression_ratio=0.38461538461538464)",music
